 31	6
 31	4233
 31	283155
 31	1000
 31	6
 31	4262
 31	4300
 31	4314
 31	283155
 31	1000
 31	27
 31	17025
 31	17031
 31	17035
 31	283155
 31	1000
 31	27
 31	17227
 31	17228
 31	17244
 31	17248
 31	265523
 31	285080
 31	605012
 31	3074321
 31	639538
 31	640084
 31	640090
 31	640094
 31	265523
 31	285080
 31	605012
 31	3074321
 31	639538
 31	640502
 31	640504
 31	640520
 31	640524
 31	265523
 31	285080
 31	764512
 31	767740
 31	767882
 31	767918
 32	283155
 32	1000
 32	6
 32	4229
 32	4232
 32	283155
 32	1000
 32	6
 32	4233
 32	283155
 32	1000
 32	6
 32	4251
 32	4254
 32	283155
 32	1000
 32	6
 32	4262
 32	4300
 32	4307
 32	283155
 32	1000
 32	6
 32	4262
 32	4300
 32	4309
 33	283155
 33	1000
 33	4
 33	2966
 33	3013
 33	3017
 33	283155
 33	1000
 33	28
 33	17466
 33	17468
 33	283155
 33	1000
 33	28
 33	17466
 33	17470
 33	283155
 33	1000
 33	4
 33	3302
 33	3328
 33	918066
 33	283155
 33	504360
 33	1061348
 33	283155
 33	1000
 33	4
 33	1084192
 33	1084244
 34	5174
 34	301668
 34	40
 34	67203
 34	5174
 34	301668
 34	67204
 34	67222
 34	5174
 34	301668
 34	67204
 34	408254
 34	5174
 34	301668
 34	67204
 34	554478
 34	497322
 34	5174
 34	301668
 34	67204
 34	599868
 35	283155
 35	1000
 35	4
 35	2787
 35	2812
 35	2813
 35	283155
 35	1000
 35	4
 35	2966
 35	3003
 35	283155
 35	1000
 35	4
 35	2966
 35	3013
 35	3017
 35	283155
 35	1000
 35	4
 35	2785
 35	170061
 35	283155
 35	1000
 35	4
 35	2785
 35	170062
 36	283155
 36	1000
 36	27
 36	16917
 36	16946
 36	16952
 36	283155
 36	1000
 36	27
 36	16917
 36	16946
 36	16956
 36	67620
 36	265523
 36	285080
 36	605012
 36	3074321
 36	639538
 36	639832
 36	639912
 36	639932
 36	265523
 36	285080
 36	605012
 36	3074321
 36	639538
 36	639832
 36	639912
 36	639936
 36	639938
 37	139452
 37	130
 37	404276
 37	467970
 37	284688
 37	139452
 37	130
 37	404276
 37	467970
 37	494022
 37	139452
 37	130
 37	404276
 37	467970
 37	494044
 37	139452
 37	130
 37	408328
 37	579510
 37	579536
 38	283155
 38	1000
 38	3
 38	2558
 38	2566
 38	283155
 38	1000
 38	3
 38	2624
 38	2637
 38	283155
 38	1000
 38	5
 38	549726
 38	3700
 38	283155
 38	1000
 38	10
 38	11119
 38	11189
 38	265523
 38	285080
 38	764512
 38	767740
 38	767742
 38	767772
 38	265523
 38	285080
 38	764512
 38	767740
 38	767882
 38	767920
 38	265523
 38	285080
 38	764512
 38	768162
 38	768564
 38	768606
 38	768660
 39	283155
 39	1000
 39	17
 39	10125
 39	10129
 39	283155
 39	504360
 39	292203
 39	400092
 39	400096
 40	283155
 40	1000
 40	48
 40	5319
 40	5328
 40	5335
 40	283155
 40	1000
 40	20
 40	11370
 40	11390
 40	283155
 40	1000
 40	2
 40	3048891
 41	283155
 41	1000
 41	13996
 41	14191
 41	14237
 41	283155
 41	1000
 41	13996
 41	14245
 41	14258
 41	283155
 41	1000
 41	173507
 41	173514
 41	227640
 41	227663
 42	139452
 42	130
 42	404276
 42	163313
 42	163328
 42	139452
 42	130
 42	404276
 42	163379
 42	163390
 42	139452
 42	130
 42	404276
 42	163313
 42	284926
 42	284927
 42	139452
 42	130
 42	403502
 42	454404
 42	454408
 42	139452
 42	130
 42	404276
 42	163313
 42	502916
 42	502938
 42	139452
 42	130
 42	404276
 42	163313
 42	502916
 42	502948
 42	139452
 42	130
 42	404276
 42	163379
 42	291236
 42	572062
 42	139452
 42	130
 42	404276
 42	163313
 42	193685
 42	573530
 42	139452
 42	130
 42	408328
 42	579510
 42	579542
 42	139452
 42	130
 42	404276
 42	163379
 42	291236
 42	740122
 42	139452
 42	130
 42	404276
 42	163379
 42	291236
 42	740132
 42	139452
 42	130
 42	404276
 42	163379
 42	291236
 42	740136
 42	139452
 42	130
 42	404276
 42	163379
 42	291236
 42	740178
 42	139452
 42	130
 42	498862
 42	468374
 42	764560
 42	764562
 42	139452
 42	130
 42	498862
 42	468374
 42	764560
 42	764566
 43	283155
 43	1000
 43	17
 43	10311
 43	9822
 43	9882
 43	9924
 43	283155
 43	1000
 43	17
 43	10311
 43	9822
 43	9966
 43	9972
 43	283155
 43	1000
 43	17
 43	10248
 43	10259
 43	283155
 43	1000
 43	17
 43	10248
 43	10285
 43	10287
 43	283155
 43	1000
 43	17
 43	70021
 43	70044
 43	70700
 43	283155
 43	1000
 43	17
 43	10311
 43	9822
 43	170082
 43	283155
 43	1000
 43	17
 43	10311
 43	9822
 43	9966
 43	725800
 44	139452
 44	130
 44	404276
 44	467970
 44	284688
 44	139452
 44	130
 44	404276
 44	467970
 44	494018
 44	139452
 44	130
 44	408328
 44	409298
 44	565162
 44	139452
 44	130
 44	408328
 44	579510
 44	579538
 44	265523
 44	285080
 44	517808
 44	526028
 44	734006
 44	734044
 45	283155
 45	1000
 45	5
 45	3839
 45	4021
 45	3601
 45	283155
 45	1000
 45	5
 45	3839
 45	3952
 45	3956
 45	3959
 45	283155
 45	1000
 45	5
 45	3839
 45	171114
 45	283155
 45	1000
 45	22
 45	12290
 45	12449
 45	172812
 45	283155
 45	1000
 45	5
 45	657762
 45	283155
 45	1000
 45	5
 45	549646
 45	657764
 46	283155
 46	1000
 46	17
 46	9988
 46	10001
 46	283155
 46	1000
 46	17
 46	10204
 46	10207
 46	10213
 46	283155
 46	1000
 46	20
 46	11399
 46	283155
 46	1000
 46	25
 46	16190
 46	16203
 46	283155
 46	1000
 46	25
 46	16272
 46	16288
 46	283155
 46	1000
 46	28
 46	17443
 46	17445
 46	283155
 46	1000
 46	28
 46	17466
 46	17468
 46	283155
 46	1000
 46	28
 46	17466
 46	17470
 47	283155
 47	1000
 47	4
 47	2966
 47	3013
 47	3018
 47	283155
 47	1000
 47	49
 47	5439
 47	8806
 47	9222
 47	283155
 47	1000
 47	4
 47	2786
 47	170063
 47	283155
 47	1000
 47	4
 47	170540
 47	170559
 47	281800
 47	283155
 47	1000
 47	4
 47	513038
 47	513092
 48	283155
 48	1000
 48	4
 48	2966
 48	3003
 48	283155
 48	1000
 48	4
 48	2966
 48	3011
 48	283155
 48	1000
 48	4
 48	2966
 48	3013
 48	3016
 48	283155
 48	1000
 48	4
 48	2966
 48	3013
 48	3018
 48	283155
 48	1000
 48	49
 48	5439
 48	7280
 48	7312
 48	283155
 48	1000
 48	4
 48	3302
 48	3360
 48	281836
 48	283155
 48	1000
 48	4
 48	3302
 48	3360
 48	918102
 50	5174
 50	301668
 50	40
 50	67206
 51	283155
 51	1000
 51	22
 51	12290
 51	12350
 51	12354
 51	283155
 51	1000
 51	22
 51	12290
 51	12360
 51	12364
 51	283155
 51	1000
 51	22
 51	12290
 51	12404
 51	12438
 52	283155
 52	1000
 52	10
 52	4729
 52	4733
 52	283155
 52	1000
 52	53
 52	11232
 52	11256
 52	283155
 52	1000
 52	53
 52	11232
 52	11288
 52	11289
 52	283155
 52	1000
 52	22
 52	12689
 52	12710
 52	283155
 52	1000
 52	22
 52	12689
 52	12714
 53	283155
 53	1000
 53	3
 53	2612
 53	283155
 53	1000
 53	3
 53	2717
 53	2721
 53	283155
 53	1000
 53	3
 53	2717
 53	2731
 53	283155
 53	1000
 53	20
 53	11352
 53	11360
 53	265523
 53	285080
 53	764512
 53	767740
 53	767880
 53	265523
 53	285080
 53	764512
 53	767740
 53	768056
 53	768062
 53	265523
 53	285080
 53	764512
 53	767740
 53	768056
 53	768068
 54	283155
 54	1000
 54	4
 54	2966
 54	2967
 54	283155
 54	1000
 54	4
 54	3020
 54	3149
 54	3153
 54	3154
 54	283155
 54	1000
 54	4
 54	3302
 54	3305
 54	3307
 54	283155
 54	1000
 54	4
 54	2786
 54	170063
 55	283155
 55	1000
 55	4
 55	2966
 55	3003
 55	283155
 55	1000
 55	4
 55	2785
 55	170062
 56	283155
 56	1000
 56	86
 56	4456
 56	4464
 56	283155
 56	1000
 56	86
 56	4456
 56	4466
 57	283155
 57	1000
 57	5
 57	549726
 57	3648
 57	283155
 57	1000
 57	5
 57	549726
 57	3997
 57	4003
 57	283155
 57	1000
 57	5
 57	657762
 57	265523
 57	285080
 57	764512
 57	768162
 57	768564
 57	768606
 57	768618
 57	265523
 57	285080
 57	764512
 57	768162
 57	768564
 57	768606
 57	768626
 57	768636
 58	283155
 58	1000
 58	290060
 58	290078
 58	290081
 58	283155
 58	1000
 58	290060
 58	290078
 58	290082
 58	290089
 58	290094
 58	283155
 58	1000
 58	290060
 58	16386
 58	290110
 58	283155
 58	1000
 58	290060
 58	764418
 58	283155
 58	504360
 58	1061350
 59	139452
 59	404272
 59	140
 59	140748
 59	141122
 59	139452
 59	404272
 59	140
 59	140748
 59	141883
 59	139452
 59	404272
 59	140
 59	140748
 59	142037
 59	139452
 59	404272
 59	140
 59	142797
 59	144211
 59	139452
 59	404272
 59	140
 59	144551
 59	145628
 59	139452
 59	404272
 59	140
 59	146055
 59	146404
 59	139452
 59	404272
 59	140
 59	146925
 59	147686
 59	139452
 59	404272
 59	140
 59	157485
 59	158210
 59	139452
 59	404272
 59	140
 59	157485
 59	158751
 59	139452
 59	404272
 59	140
 59	160685
 59	161832
 59	139452
 59	404272
 59	404274
 59	129
 59	168754
 59	139452
 59	404272
 59	404274
 59	129
 59	524212
 59	139452
 59	404272
 59	404274
 59	129
 59	168482
 59	740040
 59	139452
 59	404272
 59	404274
 59	129
 59	740052
 59	740062
 60	283155
 60	1000
 60	86
 60	4507
 60	4511
 60	283155
 60	504360
 60	465600
 60	468206
 60	468208
 60	491372
 60	283155
 60	504360
 60	465600
 60	468206
 60	468208
 60	491386
 60	491388
 60	283155
 60	504360
 60	465600
 60	468206
 60	468230
 60	491414
 61	283155
 61	1000
 61	4
 61	3020
 61	3045
 61	3064
 61	3066
 61	283155
 61	1000
 61	4
 61	3020
 61	69802
 61	69810
 61	283155
 61	504358
 61	301731
 61	301735
 61	301738
 62	283155
 62	1000
 62	4
 62	3176
 62	3192
 63	283155
 63	1000
 63	2
 63	2419
 63	2423
 63	283155
 63	1000
 63	10
 63	4613
 63	4632
 63	4635
 63	283155
 63	1000
 63	10
 63	4696
 63	4701
 63	283155
 63	1000
 63	13996
 63	14305
 63	14243
 63	283155
 63	1000
 63	13996
 63	225828
 63	14361
 63	14367
 63	283155
 63	504358
 63	301731
 63	301733
 63	283155
 63	1000
 63	10
 63	4656
 63	171141
 63	465674
 64	283155
 64	1000
 64	4
 64	3020
 64	3069
 64	3072
 64	3073
 64	283155
 64	1000
 64	4
 64	2785
 64	170061
 64	283155
 64	1000
 64	4
 64	2785
 64	170062
 65	283155
 65	1000
 65	3
 65	2612
 65	265523
 65	285080
 65	764512
 65	767740
 65	767880
 66	283155
 66	1000
 66	75
 66	13857
 66	283155
 66	1000
 66	75
 66	13884
 66	13942
 66	283155
 66	1000
 66	13996
 66	14183
 66	283155
 66	1000
 66	13996
 66	14305
 66	14185
 67	283155
 67	1000
 67	4
 67	3101
 67	172820
 67	3103
 67	283155
 67	1000
 67	4
 67	3101
 67	3113
 67	3114
 67	283155
 67	1000
 67	4
 67	3101
 67	172820
 67	266231
 67	283155
 67	1000
 67	4
 67	3101
 67	172820
 67	266237
 68	283155
 68	1000
 68	53
 68	11019
 68	11035
 68	283155
 68	1000
 68	53
 68	11019
 68	11043
 68	283155
 68	1000
 68	53
 68	11019
 68	11057
 68	283155
 68	1000
 68	53
 68	11019
 68	886134
 68	11063
 69	283155
 69	1000
 69	9
 69	4987
 69	4988
 69	283155
 69	1000
 69	9
 69	4808
 69	1205142
 70	283155
 70	1000
 70	53
 70	11232
 70	11272
 70	283155
 70	1000
 70	53
 70	11232
 70	11288
 70	11289
 70	283155
 70	1000
 70	53
 70	11232
 70	3048861
 71	139452
 71	404272
 71	404274
 71	132
 71	169045
 71	139452
 71	404272
 71	404274
 71	132
 71	169187
 71	139452
 71	404272
 71	404274
 71	132
 71	169207
 71	266100
 71	139452
 71	404272
 71	404274
 71	132
 71	169207
 71	290410
 71	298714
 71	139452
 71	404272
 71	404274
 71	132
 71	300277
 72	283155
 72	1000
 72	86
 72	4402
 72	4409
 72	4413
 72	283155
 72	1000
 72	86
 72	4402
 72	4435
 72	283155
 72	1000
 72	22
 72	12621
 72	12636
 72	12659
 73	283155
 73	1000
 73	4
 73	2966
 73	3011
 73	283155
 73	1000
 73	4
 73	3020
 73	3045
 73	3049
 73	283155
 73	1000
 73	4
 73	2786
 73	170063
 73	283155
 73	1000
 73	4
 73	3101
 73	172820
 73	266232
 73	283155
 73	1000
 73	4
 73	3101
 73	172820
 73	266680
 73	280275
 74	283155
 74	1000
 74	3
 74	2538
 74	2542
 74	283155
 74	1000
 74	3
 74	2612
 74	283155
 74	1000
 74	3
 74	2675
 74	2684
 74	283155
 74	1000
 74	3
 74	2732
 74	2737
 74	265523
 74	285080
 74	764512
 74	767740
 74	767742
 74	767746
 74	265523
 74	285080
 74	764512
 74	767740
 74	767880
 74	265523
 74	285080
 74	764512
 74	767740
 74	767992
 74	768002
 74	265523
 74	285080
 74	764512
 74	767740
 74	768086
 74	768092
 75	283155
 75	1000
 75	86
 75	4484
 75	4498
 75	283155
 75	1000
 75	86
 75	4569
 75	4574
 75	283155
 75	1000
 75	48
 75	5066
 75	5067
 75	283155
 75	1000
 75	21
 75	11713
 75	11716
 75	283155
 75	1000
 75	86
 75	4484
 75	11726
 75	283155
 75	1000
 75	21
 75	11713
 75	11751
 75	283155
 75	1000
 75	21
 75	11713
 75	11757
 76	283155
 76	1000
 76	10777
 76	173488
 76	10960
 76	283155
 76	1000
 76	10777
 76	173483
 76	10963
 76	283155
 76	1000
 76	10777
 76	173487
 76	10975
 76	283155
 76	1000
 76	21
 76	11891
 76	11892
 76	283155
 76	1000
 76	21
 76	12015
 76	12024
 76	283155
 76	1000
 76	173507
 76	173518
 76	227486
 76	227490
 76	283155
 76	1000
 76	173507
 76	173518
 76	227492
 76	227499
 77	283155
 77	1000
 77	18
 77	10457
 77	10466
 77	283155
 77	1000
 77	18
 77	605116
 78	283155
 78	1000
 78	6
 78	4233
 78	283155
 78	1000
 78	6
 78	4262
 78	4300
 78	4301
 79	283155
 79	1000
 79	53
 79	11325
 79	11334
 79	283155
 79	1000
 79	21
 79	408268
 80	283155
 80	1000
 80	2
 80	2375
 80	283155
 80	1000
 80	22
 80	12735
 80	12746
 80	283155
 80	1000
 80	22
 80	12809
 80	12813
 80	283155
 80	1000
 80	22
 80	297871
 80	297876
 80	297948
 81	139452
 81	404272
 81	140
 81	140748
 81	142653
 81	139452
 81	404272
 81	140
 81	144551
 81	145163
 81	139452
 81	404272
 81	140
 81	149429
 81	149446
 81	139452
 81	404272
 81	140
 81	150127
 81	150602
 81	139452
 81	404272
 81	140
 81	152234
 81	769018
 81	152313
 81	139452
 81	404272
 81	140
 81	152234
 81	769018
 81	152359
 81	139452
 81	404272
 81	140
 81	156257
 81	156298
 81	139452
 81	404272
 81	140
 81	156323
 81	157461
 81	139452
 81	404272
 81	140
 81	157485
 81	159315
 81	139452
 81	404272
 81	140
 81	160685
 81	161217
 81	139452
 81	404272
 81	140
 81	160685
 81	161234
 81	139452
 81	404272
 81	140
 81	160685
 81	161589
 81	139452
 81	404272
 81	139
 81	167337
 81	167801
 81	139452
 81	404272
 81	404274
 81	129
 81	168482
 81	168508
 81	139452
 81	404272
 81	404274
 81	129
 81	168754
 81	139452
 81	404272
 81	498864
 81	292355
 81	531318
 81	139452
 81	404272
 81	404274
 81	508526
 81	169351
 81	577350
 81	265523
 81	285080
 81	517808
 81	526028
 81	735448
 81	735460
 81	139452
 81	404272
 81	404274
 81	129
 81	168482
 81	740020
 81	139452
 81	404272
 81	404274
 81	129
 81	168482
 81	740030
 82	283155
 82	1000
 82	17
 82	10311
 82	9822
 82	9882
 82	9920
 82	283155
 82	1000
 82	17
 82	10125
 82	10127
 82	283155
 82	1000
 82	17
 82	10311
 82	9822
 82	170082
 82	283155
 82	1000
 82	17
 82	70021
 82	70041
 82	70670
 82	284637
 82	283155
 82	1000
 82	17
 82	70021
 82	70041
 82	70670
 82	285693
 83	283155
 83	1000
 83	17
 83	10125
 83	10129
 84	139452
 84	404272
 84	140
 84	157485
 84	158248
 84	139452
 84	404272
 84	404274
 84	132
 84	169045
 84	139452
 84	404272
 84	404274
 84	132
 84	169187
 84	139452
 84	404272
 84	404274
 84	132
 84	169207
 84	292340
 84	139452
 84	404272
 84	404274
 84	132
 84	300276
 84	139452
 84	404272
 84	404274
 84	132
 84	300277
 84	139452
 84	404272
 84	404274
 84	132
 84	300278
 84	139452
 84	404272
 84	498860
 84	300374
 84	300375
 84	139452
 84	404272
 84	498860
 84	300374
 84	301898
 84	301900
 84	139452
 84	404272
 84	498860
 84	300374
 84	301898
 84	301901
 84	139452
 84	404272
 84	498860
 84	300374
 84	301898
 84	301902
 84	139452
 84	404272
 84	498860
 84	300374
 84	301891
 84	407860
 85	283155
 85	1000
 85	20
 85	11401
 85	11403
 85	11404
 85	540744
 85	540988
 85	541564
 85	541568
 85	548878
 85	540744
 85	547930
 85	559958
 85	692266
 85	692272
 86	283155
 86	504358
 86	44
 86	2247
 86	2253
 86	283155
 86	504358
 86	44
 86	2296
 86	2297
 86	283155
 86	504358
 86	44
 86	658010
 87	283155
 87	1000
 87	21
 87	11475
 87	11486
 87	283155
 87	1000
 87	21
 87	11475
 87	11495
 87	11571
 87	283155
 87	1000
 87	21
 87	11773
 87	11811
 87	11847
 87	283155
 87	1000
 87	21
 87	408268
 89	5174
 89	301668
 89	33
 89	63761
 89	63766
 89	5174
 89	301668
 89	33
 89	63848
 89	5174
 89	301668
 89	289122
 89	63851
 89	5174
 89	301668
 89	33
 89	63849
 89	292819
 89	5174
 89	468040
 89	266023
 89	171245
 89	520182
 89	5174
 89	468040
 89	266023
 89	520232
 89	520234
 89	265523
 89	285080
 89	605012
 89	3074321
 89	641094
 89	641126
 89	641140
 89	265523
 89	285080
 89	605012
 89	3074321
 89	641094
 89	641618
 89	641620
 90	283155
 90	1000
 90	18
 90	10484
 90	10493
 91	283155
 91	1000
 91	27
 91	17227
 91	17228
 91	17236
 91	17242
 91	265523
 91	285080
 91	605012
 91	3074321
 91	639538
 91	640502
 91	640504
 91	640512
 91	640518
 92	283155
 92	1000
 92	17
 92	10311
 92	9822
 92	9882
 92	9894
 92	283155
 92	1000
 92	17
 92	10125
 92	10127
 92	283155
 92	1000
 92	17
 92	10125
 92	10129
 92	283155
 92	1000
 92	17
 92	10300
 92	10301
 93	283155
 93	1000
 93	3
 93	2604
 93	2607
 93	283155
 93	1000
 93	3
 93	2741
 93	2747
 93	265523
 93	285080
 93	764512
 93	767740
 93	767866
 93	767870
 93	265523
 93	285080
 93	764512
 93	767740
 93	768100
 93	768106
 94	283155
 94	1000
 94	21
 94	11475
 94	11486
 94	283155
 94	1000
 94	21
 94	11475
 94	11606
 94	283155
 94	1000
 94	21
 94	11475
 94	11619
 94	283155
 94	1000
 94	21
 94	408268
 95	283155
 95	1000
 95	75
 95	14631
 95	14637
 96	283155
 96	1000
 96	22
 96	12290
 96	12333
 96	12335
 96	283155
 96	1000
 96	22
 96	12290
 96	12333
 96	12341
 96	283155
 96	1000
 96	22
 96	12290
 96	12404
 96	12422
 97	283155
 97	1000
 97	17
 97	10125
 97	10129
 97	283155
 97	1000
 97	18
 97	10484
 97	10493
 98	5174
 98	301668
 98	85
 98	5338
 98	7346
 98	11397
 98	11426
 98	5174
 98	301668
 98	85
 98	36632
 98	36636
 98	36637
 98	5174
 98	301668
 98	85
 98	36632
